1.6656745562303,1.2852579534476
1.351985756457,1.2860591420727
1.307790537457,1.2830863030659
1.2977919628806,1.2826496245655
1.2849594079915,1.2800742420951
1.2820111020102,1.2800163321154
1.2765291695636,1.2779229401328
1.2754812536546,1.2778869805585
1.2730171874971,1.2765743220132
1.2714961843948,1.2756298172619
1.2707669742509,1.2749949538194
1.2705165369833,1.27467990589
1.2703978333383,1.2745016384573
1.2703301832048,1.2744320068938
1.2702985776537,1.2744358193164
1.2702882589379,1.2744502460656
1.2702848344349,1.274458515562
1.2702834601418,1.2744627802695
1.2702828438864,1.2744649384236
1.2702825519247,1.274466023375
