1.32090697331,1.1888771149975
1.2473411653548,1.1752650233051
1.2469749268332,1.1703921681456
1.2516160335153,1.1677587203333
1.258861290838,1.1659629958751
1.2162966776687,1.1611027625627
1.2087811443057,1.1609224715166
1.1741885416632,1.1567936188951
1.1681062116238,1.1570098252969
1.1478631179626,1.1538217135007
1.1449947321498,1.1539030005979
1.1354128033174,1.1519419151634
1.1307408347099,1.1508929560899
1.1288496455458,1.150459434859
1.1282161591484,1.1503307262853
1.1279812758931,1.1503187461159
1.1278761126783,1.1503645253406
1.1278308942403,1.1504267958409
1.1278133812794,1.1504709279598
1.1278060138437,1.1504947266203
