1.3360110533188,1.1802064142146
1.251278610014,1.1733440816478
1.248812781023,1.1682792966845
1.2520766551769,1.1657456895634
1.2559045463705,1.1642773101189
1.2163988611599,1.1595820740773
1.2091467650519,1.1596977482966
1.1772280750974,1.1557010264039
1.1714518822776,1.1559132020586
1.1523755001418,1.1530545682317
1.1493623091182,1.1531150386497
1.1398179785921,1.151390881266
1.1345346669613,1.1504205504854
1.1320371470055,1.1499575353672
1.1311565029701,1.1498312582841
1.1308856595747,1.1498375067977
1.1307930073176,1.1498809897263
1.1307541943162,1.1499331572632
1.1307364300513,1.1499742387697
1.1307284426458,1.1499977952397
