1.3244237896136,1.1905785789538
1.2675333921575,1.1743466625706
1.2757515185064,1.1697467035701
1.2812647929634,1.1665147422034
1.2839186006476,1.1642764081305
1.2841490686708,1.1628270166404
1.2242615158869,1.1578318525805
1.2137835079017,1.1580222902422
1.1712444251954,1.1540451902865
1.1648038196978,1.1543340801395
1.1426378338797,1.1516805185831
1.1398394793682,1.1517866090311
1.1305006456936,1.1502849178859
1.1261454144042,1.1492540639573
1.1243279598605,1.1485989603233
1.1237109816024,1.1483238685263
1.1234868008326,1.1482424972485
1.1233912095025,1.148229601464
1.1233491508975,1.1482525755926
1.123331638361,1.1482795720969
