1.5731676957725,1.5824695979779
1.4719456882223,1.4746806759839
1.3670603718277,1.3692449668625
1.2936600650537,1.2894902587081
1.2473037637392,1.2477370613105
1.230310321258,1.2320238195419
1.2141625352167,1.2164524308551
1.2012115453686,1.2053772137658
1.1926500827921,1.19845991996
1.182150183747,1.1896684165065
1.1759198875514,1.1840000184497
1.1713125755979,1.1809195898361
1.1673421463372,1.1761833938401
1.1591354303206,1.1705468301289
1.1567027014167,1.167781455552
1.1544605713502,1.1669199211487
1.1475666921095,1.1624845747667
1.1457447166493,1.1603840107227
1.1445486217063,1.1593828281879
1.1420461044346,1.1576688094246
