1.9539748359063,1.1844174278596
1.4675630883797,1.1791194691542
1.3790935277142,1.1762456176422
1.3359034200712,1.17447292107
1.2674848175727,1.1682885923204
1.2502191558561,1.1684298902028
1.208997808912,1.1633291984726
1.2005851684119,1.1635851840362
1.1766256925986,1.1605889423128
1.1725988981548,1.1606090287084
1.160286647557,1.1594500957209
1.1532758772013,1.1590893962816
1.1498846775613,1.1589505492793
1.1487175820964,1.1590100845536
1.1483973244315,1.1591029755953
1.1482922534667,1.1591741527348
1.1482483788538,1.1592401990777
1.1482295873822,1.1592921931815
1.1482214200788,1.1593229766638
1.1482176759829,1.1593393443377
