1.3656273106253,1.1895294991871
1.2924929549292,1.1801283752846
1.301879503961,1.1744271831185
1.3058604972603,1.1713337562199
1.3052197982405,1.1695650461913
1.2466351471851,1.1644539245711
1.2343615596947,1.1646258657077
1.1900084717749,1.1596524275984
1.1824531768763,1.1600428975095
1.1567711633653,1.1562482068142
1.1531614216374,1.1563673180663
1.1403048981644,1.1540308971535
1.1386607370651,1.1539974859623
1.1324583522286,1.1525596743177
1.1294859397959,1.1517326232236
1.1285261807299,1.1514123294289
1.1282622548807,1.1513146214711
1.1281677963313,1.1512976165557
1.128126729187,1.151318637111
1.1281087984612,1.1513471431356
