
LR
Valid Acc, Train Acc, Valid Loss, Train Loss, Time
41.838128186453,41.489219495412,2.6146426960933,2.644975081514,436.23021602631
51.076565914057,50.496457630721,2.1180353217358,2.1474504797928,427.21611309052
56.011016023307,55.459828677742,1.8615191781016,1.8892811637159,437.28098702431
59.011592619568,58.529407253037,1.6951690990765,1.7193390778822,437.86114311218
61.580480699199,61.14778023943,1.5709657894642,1.5931867544166,459.92129087448
63.417243262928,63.004319214258,1.4748153994835,1.4949023323204,447.48333287239
64.964949016752,64.585949295799,1.3965386595918,1.4146710829764,446.0342361927
66.310087399854,65.940442615371,1.3312952052126,1.3475359763719,430.38196516037
67.428380674921,67.135622451149,1.2741995993369,1.2892756631066,461.9556479454
